@relation wilt-training

@attribute GLCM_pan real
@attribute Mean_Green real
@attribute Mean_Red real
@attribute Mean_NIR real
@attribute SD_pan real
@attribute class {w, n}

@data
152.5362,243675.0000,109125.0000,686375.0000,19.7370,n
133.8626,229.8491,99.0755,739.3585,31.4784,n
92.1875,232.5000,103.5000,510.0000,22.6526,n
115.9076,250.5826,112.3826,778.6087,30.1530,n
117.7993,234.9474,127.4211,365.6842,29.3420,n
114.4307,248.3333,121.6471,529.4706,16.2129,n
114.3878,228.5313,110.9063,526.2188,28.3795,n
111.3309,234.7647,105.3529,885.9412,16.2340,n
130.8685,230.4146,102.3415,727.2927,27.2585,n
110.6722,238.8947,116.7368,565.3684,15.6306,n
118.9055,237.2737,110.3789,815.7579,34.2493,n
145.8182,251.3333,118.7778,442.0000,23.8628,n
121.5273,269.2333,144.0000,428.5000,26.5360,n
135.0213,238.2597,114.5325,568.8312,21.2132,n
137.5666,241.3333,111.4928,775.9565,29.7639,n
134.5298,229.2545,106.8727,590.7818,16.5208,n
141286.0000,250.8125,140.5938,395.7500,17.4794,n
150.9963,218.1176,99.7059,735.6471,25.2953,n
126.7525,260.0000,136.0658,507.5658,17.4993,n
100.1500,243.8000,111.0000,764.8000,30.1370,n
121.3911,304.7363,199.3956,435.0989,24.2091,n
128.2423,278.2093,160.1628,468.2558,17.0537,n
128.5836,244.5847,115.0000,705.7712,12.7606,n
133.8143,222.7263,104.6421,528.0105,24.5965,n
123.8233,248.2883,125.0859,554.9080,21.7755,n
168.8375,252.0000,122.0000,580.0000,17.8438,n
150.5405,304.7857,194.8571,444.0714,18.9086,n
144.2292,246.6667,116.6667,823.6667,33.0051,n
133.1953,231.6578,120.7861,452.0374,29.6482,n
137.5648,255.0526,115.6842,835.7368,39.1945,n
123.7193,275.1786,163.6286,462.0500,14.9796,n
113.9525,239.7674,112.9767,568.6395,15.5943,n
114.2500,336.8000,228.0000,443.4667,12.6384,n
139.7905,255.3333,121.3333,722.3636,16.8055,n
125.3905,243.4331,116.2992,757.1890,21.0736,n
132.8198,253.1987,139.9231,454.9872,14.9019,n
149.0781,280.5000,160.1667,456.1667,36.5957,n
139.0744,244.6667,115.2593,752.7407,25.3607,n
108.3945,254625.0000,117.6875,895.0000,27.9598,n
118.5299,252.7632,121.7895,626.0000,18.5201,n
103.8304,273.8571,158.1429,474.4286,11.7456,n
110.1335,209.2917,103.4583,473.2083,19.7721,n
131.5199,242.4348,113.7609,682.1739,26.1156,n
149.4424,244.1489,112.8723,609.8511,18.1586,n
129.9920,264.2821,147.9744,472.0000,21.0228,n
144.4507,248.0000,114.0000,876.0000,26.9815,n
113.7139,251.9545,118.8409,801.6818,32.6258,n
140.5546,247.7826,129.8696,503.2609,25.5299,n
130.5377,241.7778,120.3778,527.9333,17.1044,n
122.8085,266.4865,147.3784,486.5270,16.7116,n
122.0164,244.3699,113.9110,708.1301,17.2821,n
137.3232,244.0645,114.8065,733.6129,30.6623,n
124.0294,244.0625,117.3438,634.8438,25.8455,n
144.1977,245.0000,119.9545,595.5909,14.2366,n
137.0387,231.5882,114.8627,462.8137,29.8228,n
137.6716,244.5526,116.0263,709.4211,23.7453,n
123.3969,244.1042,107.6875,685.9583,29.8275,n
125.0007,244.5234,113.4063,728.4375,12.2958,n
118.9460,226.3889,112.8056,461.3056,36.9658,n
142.8889,235.1143,113.3429,728.2571,24.0915,n
117.2975,237.3200,111.5200,681.1600,29.8248,n
109.0399,248.5278,125.8611,582.5833,24.2407,n
143.9813,244.5000,114.1000,743.5000,31.9920,n
125.0102,238.7568,118.4324,584.4595,20.1778,n
109.8533,244.5952,115.1429,748.9286,13.6294,n
151.2362,252.8125,115.5000,884.6875,16.0098,n
117.8438,256.1957,117.1087,901.1957,22.0538,n
125.8375,242.3049,116.4146,587.7439,24.5607,n
110.8531,243.7059,117.4118,546.9216,17.2301,n
134.0139,242.7442,119.4070,556.7093,23.4018,n
136.0365,230.8846,112.0513,544.5256,23.5770,n
120.6039,233.9063,109.4688,595.9688,16.5071,n
120.5184,262.3793,120.1034,914.7931,38.8680,n
131.2303,179.8946,73.9553,179.1693,6.2367,n
143.1640,188.3548,79.1935,345.3226,16.1826,n
135.0747,204.7347,88.0000,456.9388,29.4563,n
111.9448,202125.0000,84.0938,384.7188,26.0266,n
122.2306,243.1359,114.1902,656.6957,14.0155,n
125.2984,235.5826,106.9777,681.9128,9.4411,n
125.8166,196.2222,85.2361,353.1528,23.2325,n
122.5139,181.7500,77.9231,266.5192,15.9123,n
129.3436,229.1659,102.1336,660.7972,10.3162,n
129.1679,205.4762,92.7381,395.2619,28.8420,n
104.2531,193.3500,85.4500,416.0500,31.5726,n
123.7000,233.7375,109.8375,717825.0000,9.2766,n
131.4298,183.9333,81.4000,230.4667,4.7870,n
133.2839,180.4028,75.0139,270.4583,14.0207,n
110.5679,206.1111,86.5556,535.6111,33.9873,n
117.8934,208.1081,91.1081,483.8919,39.7687,n
134.4807,187.8353,81.8941,361.4000,16.4885,n
132.2508,185.9299,77.7643,285.2739,20.9317,n
126.8330,191.5205,81.0234,237.8889,19.9043,n
134.7766,196.3333,87.8333,351.3333,9.3088,n
131.6824,196.7813,87.4375,358.1406,30.6027,n
110.3010,191.0833,81.9167,368.2500,20.5067,n
124.2246,197.5182,86.4773,392.4909,27.8800,n
146.5893,182.9000,77.9000,343.5000,12.1651,n
133.2242,197.2500,88.8462,374.8173,17.6574,n
119.0409,206.0000,93.2235,421.3882,18.5349,n
121.9114,218.1190,96.0476,583.0238,27.4762,n
135.4643,188.0000,83.1077,332.1385,18.9092,n
108.8860,192.7647,83.0000,316.8824,17.1791,n
115.7031,205.2069,85.2414,476.3448,27.1441,n
131.6631,229.1845,103.9107,665.7500,10.3139,n
132.2232,214.0000,97.8571,570.2857,23.2669,n
138.0416,196.2174,77.2174,344.7826,10.8359,n
127.8426,210.2558,86.9767,473.5349,41.4737,n
123.3189,205.7423,87.4433,420.7732,34.5348,n
117.1561,206.3684,93.8421,555.6842,33.5030,n
138.1125,194.9667,83.3667,358.7333,14.9055,n
110.1281,260.3556,117.4000,723.9778,16.9173,n
115.6700,216.9474,88.2105,532.2105,38.1698,n
135.5142,193.7000,83.9000,323.2727,10.8460,n
128.7814,194.4762,89.3333,336.9524,10.8930,n
135.5729,202.0417,84.2917,338.7500,26.4286,n
120.8194,207.1802,93.2342,445.3063,28.2841,n
122.5722,228.6364,100.1515,609.4545,16.4297,n
120.0034,201.6937,90.7838,443.2523,23.9941,n
133.4897,192.5182,83.1545,326.3455,22.4194,n
132.9632,205875.0000,86.0000,384.5000,15.7401,n
138.3054,203.8571,89.8571,421.3571,26.3610,n
141.6151,204.6571,91.2857,448.8857,24.3795,n
123.3299,201.2791,89.8140,374.0465,26.1678,n
110.5553,200.9600,91.2000,522.9600,32.1607,n
129.9641,251.3505,124.2371,640.4330,18.1733,n
135.9457,192.0244,84.3537,203.1220,7.1124,n
129.4941,192.4651,82.4419,242.4651,13.9476,n
119.3592,195.6500,84925.0000,292925.0000,17.2224,n
130.8596,175.0000,81.3636,241.8636,13.4595,n
142.5104,188.3333,86.8333,450.0000,20.0878,n
114.0326,253.5577,118.6346,689.0962,19.4397,n
115.4341,262.0877,144.8947,562.4035,14.8147,n
128.9930,222.0000,101.7778,479.9444,49.5318,n
134.6041,206.6000,97.7600,332.5600,15.4580,n
123.4180,200.6575,90.1096,321.4384,22.2440,n
134.4959,191.6739,88.1957,322.4130,24.4065,n
129.8576,275.8000,146.8556,645.7889,33.4060,n
143.4977,267.7037,149.3704,568.9259,15.1495,n
134.8295,258.7273,133.5909,602.2273,14.7973,n
123.8826,267.5897,132.1538,612.7949,28.8013,n
115.8419,200.4412,87.3235,366.1176,36.6431,n
141.1168,204.0000,93.1304,509.7391,26.6038,n
116.4616,278.7200,141.8667,718.2667,24.1532,n
131.6164,274.8911,157.3762,516.9505,23.1098,n
131.7467,183.8743,78.2057,237.2400,13.8895,n
121.7813,196.5727,86.1636,363.9636,33.0155,n
146.6869,197.8000,86.8000,320.8000,9.2551,n
120.5885,283.4000,140.4118,776.7882,17.9067,n
112.8504,290125.0000,145.4375,807.5000,16.9714,n
113.5063,251.6000,128.5000,490.8000,17.9078,n
125.0417,292.3103,187.3448,429.7414,9.5776,n
129.3396,283.2297,179.0135,397.6554,11.5468,n
125.8824,260.1176,148.8235,357.4118,24.5663,n
107.7521,194.4000,82.2667,307.6000,15.8697,n
100.8828,199875.0000,88.2083,466.5833,21.8889,n
133.9337,210.1781,94.5205,408.0274,24.7783,n
130.1520,186.9227,82.0870,282.5411,18.7178,n
115.6875,208.0833,95.7778,425.5278,42.7109,n
114.1794,225.7576,98.4242,455.4848,15.4870,n
132.4225,202.8851,101.2299,242.7931,21.7631,n
124.6788,308.7429,204.6286,387.4857,7.5886,n
130.8035,195.2135,84.4494,329.8764,19.9801,n
110.0865,211.0000,93.0000,420.6154,31.1433,n
112.5628,196.4151,88.2075,334.1698,17.0546,n
130.4735,289.0435,169.5942,491.4203,16.2397,n
121.0220,297.2540,192.4286,414.6984,9.4380,n
130.5573,201.9208,87.3267,183.0050,8.4027,n
130.3614,190.5333,87.1111,308.3000,21.2222,n
131.5508,185.0000,76.1667,217.0000,11.7001,n
123.0069,252.5000,143.7927,313.5488,32.3544,n
132.0981,271.1143,134.0714,657.2571,23.1082,n
119.7258,205.6852,92.3889,421.4167,28.5410,n
114.7841,291.6364,165.6364,648.7273,21.9868,n
134.8918,181.6230,77.5574,242.2295,10.1387,n
129.2222,187.2537,81.4776,300.7015,16.1796,n
128.2737,248.6271,113.9080,691.0640,9.9347,n
125.4336,289.3433,181.2239,361.0896,12.0399,n
124.9685,269.7500,137.2500,544.0000,17.4480,n
128.1831,194.1081,85.0270,372.1081,26.9429,n
118.2571,202.0859,90.2109,360375.0000,21.2850,n
137.1977,202.6364,92.3636,388.4545,27.9378,n
146.7660,210.0000,92.6667,550.3333,34.3774,n
103.1319,198.8889,87.1111,412.6667,21.8993,n
118.5836,195.3095,88.2857,334.0000,24.0085,n
117.1241,253.5370,116.8519,715.0370,19.0862,n
129.4695,258.6159,129.9928,597.5870,21.2760,n
126.7052,275.8929,161.1786,455.2143,15.3531,n
130.4068,187.3832,80.7383,220.3084,13.6790,n
120.1907,214.2889,95.2778,570.0667,31.1539,n
134.3013,250.0000,134.1000,284.2000,19.5128,n
131.7581,194.2826,84.5652,315.6014,14.1680,n
135.1189,184.4466,81.3592,266.3883,10.9192,n
144.9213,197.8000,85.9200,353.9600,14.9963,n
134.3470,198.5455,86.2727,402.0455,28.5142,n
120.6581,197.6271,85.2542,340.8136,14.1972,n
129.2870,250.7639,115.9398,718.9081,9.6276,n
123.4019,199.2286,87.6286,309.8286,16.5210,n
118.7297,275.4286,159.7143,453.5714,6.1233,n
134.7278,245.9000,129.0000,280.3000,18.6293,n
124.1212,204.9286,88.8929,435.1548,25.5503,n
134.7116,204.0678,92.7853,370.3333,19.2069,n
130.7132,238.2405,109.4177,690.7089,8.7287,n
120.8848,259.3333,138.3333,425.3333,15.2505,n
115.0051,212.0460,95.8046,377.5057,18.7508,n
118.3367,206.9459,92.1081,457.8649,23.2871,n
117.0074,210.9706,90.0294,538.5000,31.7708,n
123.1378,248.6800,115.6400,544.3600,39.4821,n
128.1311,232.5385,111.2308,341.9231,24.6689,n
131.5028,198.6813,89.0330,262.7253,15.6370,n
112.5952,190.2857,83.2857,355.1429,31.1667,n
115.8884,208.2439,92.7317,531.4390,35.4675,n
117.6875,187.6800,82.4000,332.4000,48.2300,n
134.5765,193.7813,86.2188,401.9688,28.3044,n
135.1930,202.0385,90.3846,477.3462,36.9430,n
107.5398,219.9091,89.6364,562.2727,32.0124,n
133.2940,195.9669,84.7351,330.0828,20.0874,n
117.6656,182.8421,85.4737,350.1579,20.4525,n
120.8853,205.8267,94.7733,513.1333,35.0935,n
134.5375,184.6538,80.4808,337.7308,19.8019,n
135.6307,201.0909,79.5455,464.8182,28.8673,n
130.5578,195.9231,87.2500,437.8654,30.5261,n
136.4135,216.7692,101.8462,628.0769,37.1764,n
136.4333,203.4706,83.4706,433.4706,20.0183,n
113.3988,229.4375,102.0938,655625.0000,35.8839,n
116.7587,214.2269,95.6218,549.0084,34.4735,n
113.6667,207.5556,88.1667,479.2778,43.4385,n
135.3281,212.5000,87.2115,485.2692,33.5069,n
137.6172,218.3125,100.3125,604.6875,33.5177,n
137.0474,185.8947,79.1974,256.4342,11.6591,n
137.3946,214.1959,93.0412,535.6804,24.4002,n
112.1031,215.7739,95.6696,581.8000,29.3606,n
124.9906,195.2093,84.0581,399.8488,31.9547,n
116.0499,208.7273,93.8864,495.7955,40.3239,n
155.0682,203.5714,86.8571,477.8571,6.7264,n
114.7695,202.0625,88.6875,492.7500,18.6856,n
142.2236,195.0968,86.1935,413.5806,22.5308,n
133.8229,225.0909,98.1818,643.3636,25.2423,n
146.2396,211.6667,96.5000,582.5833,14.8763,n
140.1532,203.8214,94.0000,414.1786,13.2705,n
140.8341,184.4815,75.8704,316.7037,11.6146,n
137.9801,216.4091,97.8636,597.6364,38.6641,n
132.2667,194.7667,84.5000,318.2000,19.1003,n
140.2244,193.8727,84.5273,462.3273,29.3602,n
136.0060,218.9048,96.5238,582.3333,21.4952,n
118.7943,202.2169,90.7831,442.6988,31.4309,n
140.6163,205.7619,92.1190,487.8333,21.1540,n
142.9490,200.5769,86.9615,431.0385,19.2872,n
121.2527,204.6552,89.3103,493.3448,31.4930,n
132.5158,204.5952,91.8095,431.8254,20.4949,n
130.3047,196.2500,78.0000,313.7500,32.3684,n
125.8869,211.7143,91.7619,523.6190,36.7280,n
107.6303,204.0667,94.5333,413.2000,16.3046,n
115.4654,214.9655,94.8621,533.3448,31.1110,n
108.5625,207.7273,93.1818,504.4545,38.8691,n
142.4880,203.0882,91.0441,414.9118,19.8674,n
143.3743,206.1905,91.9524,455.5238,21.5796,n
116.4739,206.4828,91.6207,408.3103,16.6140,n
112.9937,203525.0000,94.0000,410.5000,22.5771,n
136.0496,216.1404,96.8421,503.4211,34.2875,n
126.5933,204.6034,91.4138,401.2931,24.3871,n
134.8615,207.7586,90.3448,533.8966,36.4575,n
104.7368,214.1053,95.2632,558.6316,31.7802,n
125.0428,214.7500,95.3056,444.9028,23.2746,n
123.0497,222.1528,100.4028,617.9167,29.3898,n
117.5686,216.5490,97.1961,644.8431,39.3978,n
130.6622,213.9697,96.0455,649.0303,32.7000,n
113.2584,210.5882,90.8529,435.4118,33.8841,n
123.5225,228.2143,105.0000,590.8571,32.7249,n
133.7816,223.3099,99.1127,552.0563,30.4875,n
131.3661,186.0000,82.7381,273.6429,17.1801,n
122.7229,230.7059,105.3529,736.0000,26.3781,n
116.8346,227.4242,104.5152,736.3485,21.8622,n
139.1566,217.3667,98.7333,590.3000,22.5957,n
115.7507,221.8667,103.6000,624.0889,17.8698,n
116.3153,208.5455,93.8182,511.9545,21.1344,n
116.9648,222.6875,96.4375,498.6875,29.6547,n
130.4561,214.7353,95.9559,494.7941,33.3389,n
122.2042,219.0404,97.6970,583.3838,25.6608,n
127.8724,194.8077,88.3462,340.6923,24.3171,n
137.4926,231.5294,106.9412,676.6471,36.4320,n
116.3908,200.8462,91.3846,357.4231,19.2589,n
133.3791,191.0263,90.0000,319.9737,18.0969,n
134.2134,181.6425,79.2902,262.9223,16.5373,n
144.7768,186.9524,88.5714,303.0952,13.3937,n
128.0494,192.3758,83.6376,315.2886,23.8357,n
123.5266,203.3438,90.9844,419.2813,20.8847,n
116.9801,195.0455,85.7879,376.7273,39.6724,n
112.6293,216.4483,96.4483,531.0345,33.5302,n
147.5347,190.2273,86.3636,327.5000,8.4217,n
140.7722,207.5200,93.8800,448.2800,22.8591,n
122.2457,203.3137,89.7059,412.7059,35.8139,n
131.3413,180.6146,80.3333,270125.0000,22.7054,n
134.2372,182.2000,74.9000,291.7000,23.6124,n
133.1147,171.6711,70.5000,218.2895,13.5634,n
127.5520,175875.0000,71.1477,234.2841,16.4698,n
127.6212,169.1310,67.4454,174.4891,9.0370,n
132.6732,179.8740,77.7638,261.5039,19.7187,n
116.3888,186.5645,79.7097,299.9516,22.0547,n
139.8080,175.2857,78.7143,270.2857,9.6415,n
130.9715,168.0857,69.6286,207.5048,12.1956,n
130.2059,203.7982,88.6316,380.8860,22.9506,n
89.8125,190.8000,83.2000,354.8000,8.7040,n
145.5906,191.5000,91.4375,398.0625,14.4914,n
132.2539,206.1964,96.1429,421.4464,25.9765,n
116.0510,200.3519,87.8333,440.7222,34.8468,n
127.3261,177.4198,77.8272,276.4444,21.6202,n
112.6739,196.6522,89.8261,399.3913,22.2510,n
131.5040,199.4615,88.3986,389.7483,24.9430,n
112.6847,205.7344,91.4063,419.6875,23.8985,n
136.4860,202.0303,87.7677,366.8687,19.6447,n
117.9669,197.6500,82925.0000,308025.0000,18.6128,n
137.9292,195.5294,81.6765,296.5294,13.5372,n
134.1420,210.0000,95.3538,460.1692,16.3140,n
120.4567,209.6726,92.5752,402.5575,25.3891,n
142.0547,204.7500,90625.0000,375125.0000,18.2619,n
114.3886,211.1045,92.6567,638.5075,24.0589,n
118.0620,218.0923,100.7231,513.1231,18.9034,n
126.2078,234.8000,117.6727,454.7636,22.4965,n
123.3076,269.8257,148.5138,385.5963,15.6288,n
123.0342,209.6571,92.5429,702.0286,23.1676,n
136.9815,217.5882,101.8824,671.0000,44.5542,n
117.4341,209.9524,91.3810,608.8810,30.4961,n
156.6680,216.5000,91.0625,589125.0000,11.4794,n
124.1188,207.1648,89.8352,560.0549,28.7574,n
183.2813,270.0000,146.0000,430.0000,29.5000,n
138.3960,202.8049,91.8780,547.1951,36.2636,n
118.6460,262.6977,143.8140,500.6977,21.9365,n
104.3021,270.0000,146.0000,430.0000,154.5732,n
119.1261,203.4286,92.1429,498.1429,27.2209,n
144.3876,200.2581,88.6935,530.2581,19.2812,n
109.2194,213.4000,95.2000,562.2000,12.8087,n
130.6868,217.1321,100.7358,535.2075,14.5195,n
135.8781,203.6857,92.6286,460.3714,28.6040,n
115.8304,241.4590,122.3607,535.3115,15.8702,n
121.1696,197.7857,91.6071,525.7500,22.5009,n
112.1980,214.8158,96.2368,686.7895,37.2359,n
120.0466,223.1087,107.3043,659.3261,20.2151,n
129.9264,218.9429,97.3429,640.4000,29.9267,n
121.5916,199.2444,87.8889,449.4667,21.2526,n
116.0710,206.2128,89.3404,560.7234,28.6315,n
119.3934,196.6182,87.2909,458.6545,28.6945,n
131.9206,208.0741,92.7407,626.0000,21.6290,n
136.9643,215.0000,100.2857,676.4286,24.6742,n
134.6957,202.5176,92.4824,509.1529,26.1212,n
115.6968,228.3333,106.6667,757.4074,21.8806,n
118.1173,205.7027,90.4865,524.7297,30.8076,n
139.9036,201.8929,88.4286,471.9286,21.0737,n
121.7733,269.9375,140.9688,547.2188,36.6549,n
124.8223,292.9670,177.4835,313.6703,19.4890,n
97.9107,211.0000,91.0000,501.0000,17.5778,n
133.7644,290.5833,157.6667,517.7500,22.5286,n
137.8586,186.4918,83.5082,387.0820,16.8616,n
124.6219,210.6465,96.1717,627.4949,18.5044,n
132.6596,209.3982,104.5487,225.9912,14.2774,n
127.6019,191.8000,82.9500,421375.0000,23.1894,n
124.4416,268.5876,150.0000,421.6598,15.8750,n
128.3606,184.6515,77.4394,335.6061,15.9077,n
108.2620,199.3529,89.3529,504.7647,23.1580,n
130.3633,199.8125,83.0000,434375.0000,51.0539,n
127.6080,176.0000,73.6897,275.6322,12.6866,n
125.4818,198.2519,86.2741,488.9926,25.2472,n
124.0109,234.6087,112.3043,315.3478,43.0381,n
130.2620,202.9045,91.2994,391.3694,20.7000,n
133.8468,178.1270,71.2857,263.1111,11.3944,n
127.4813,259.6000,152.4000,244.8000,17.9343,n
130.1471,197.5000,81.1136,257.9318,20.4140,n
123.0802,231.0000,117.8000,299.9600,26.1597,n
132.9564,193.2115,84.8558,331.8558,15.4154,n
104.2063,202.9000,93.4000,611.4000,18.4272,n
135.1378,211.9697,94.8182,597.6061,26.1701,n
120.9621,238.1200,112.6400,667.6000,18.7020,n
136.3907,184.4035,79.7193,356.8421,15.5242,n
115.6723,182.0000,77.1333,309.6000,23.0387,n
137.3803,193.7000,84.8333,300.8333,12.8710,n
128.8198,188.6377,83.5072,387.3043,23.7962,n
136.5526,272.0588,142.4706,465.8235,15.3465,n
96.7232,269.8571,140.0000,452.7143,20.6635,n
130.6966,213.7143,95.5952,437.7143,31.9558,n
128.1955,200.4690,83.8053,497.5398,24.7545,n
130.2416,212.9756,94.7317,400.7317,24.4103,n
125.5168,225.9646,109.2478,625.0531,22.2911,n
97.2679,198.0000,81.4286,507.8571,15.0414,n
111.2086,210.8485,91.3182,562.8333,29.8898,n
135.1097,203.5591,91.9247,544.1828,28.6394,n
127.5380,271.8947,146.3684,538.7895,15.1096,n
141.3368,267125.0000,144.4583,553.0417,22.5776,n
131.4585,295.7500,172375.0000,388.7500,27.1431,n
123.5244,255.0339,138.3729,588.3051,28.8445,n
144.2718,229.8462,105.9231,641.3077,18.3980,n
127.3901,252.1441,125.3423,698.7387,24.7970,n
127.0226,232.4270,111.7753,560.4607,20.0828,n
134.4550,192.1538,83.2308,435.0256,19.7999,n
139.3251,195.7826,80.6087,441.4348,21.7845,n
130.4505,237.3333,113.9649,775.1404,24.8810,n
108.6394,193.3846,79.2308,406.3077,22.6041,n
103.1518,257.7143,136.2857,575.1429,27.4405,n
112.2805,249.4737,127.1579,635.4737,14.2247,n
125.3587,248.0721,121.3243,691.2162,26.3937,n
126.5110,248.1638,112.5349,758.1943,8.1557,n
129.9818,235.9038,111.0385,787.1538,20.7885,n
127.3644,247.6667,137.1429,436.7429,14.9668,n
120.0560,237.3488,118.9302,613.0233,22.6716,n
137.8494,241.8372,112.4419,677.0698,26.6426,n
129.9862,251.2025,118.6196,704.5767,6.7540,n
120.9479,252.3333,109.9583,822375.0000,25.6190,n
154725.0000,250.4000,112.9000,689.5000,20.5124,n
128.2792,236.8000,113.2800,712.0400,25.7045,n
117475.0000,246.0517,115.4828,622.2931,20.7391,n
122.2704,246.2895,117.9868,768.3026,24.1716,n
127.3970,233.2581,110.9462,706.7097,22.7364,n
137.6982,237.4419,126.1163,441.6279,16.1339,n
127.8416,236.1053,123.1404,521.8246,21.8225,n
111.3289,251.5789,126.1579,726.1579,28.0949,n
95.3678,251.7273,123.6364,621.8182,15.4299,n
143.7500,251.8462,117.6154,894.4615,22.9360,n
130.3057,248.8605,123.9186,589.7907,24.4750,n
105.7962,247125.0000,116925.0000,688.2000,12.5873,n
101.7000,249.5172,114.9655,765.4138,8.1236,n
141.5000,227.8636,102.9091,664.4091,25.8305,n
124.8854,240.2500,118.3889,485.2500,17.8473,n
125.1667,247.5000,113.2500,797.0000,21.8285,n
133.7864,239.8282,113.1411,569.1411,30.3320,n
128.0634,244.1053,111.3509,751.4912,8.1746,n
116.4781,301.4348,183.7609,527.8696,14.5341,n
135.1243,251.9664,133.4874,441.0672,22.3650,n
112.9028,248.7500,120.1532,816.3710,25.0546,n
139.4603,255.1053,135.7368,517.1579,9.6604,n
129.0050,246.0600,116.6800,719.1400,23.5693,n
141.5314,232.8125,113.5000,684.0625,26.9112,n
124.5509,244.5714,115.0952,656.1905,39.1135,n
121.4791,273.2897,167.6729,459.1402,16.0462,n
143.1273,241.7778,112.1111,620.1852,31.6579,n
112.9022,244875.0000,114.0000,612.0000,27.7695,n
141.8716,248.8734,113.5570,654.6076,35.1729,n
118.6697,234.7500,109.6071,658.8929,15.7587,n
151.7063,230.0000,109.2000,584.2000,18.5429,n
118.9654,235.1277,110.2553,574.1489,31.6768,n
141.2415,247.6818,115.5455,640.4545,48.8687,n
126.2493,243.1889,115.9333,657.7667,20.3973,n
117.4704,227.0588,111.8235,467.7647,22.6424,n
125.8231,245.6296,120.2593,768.4444,22.9593,n
125.8165,244.9000,112.5000,686.0000,47.2845,n
130.8102,255.3393,143.5893,482.9107,20.7214,n
161.4000,239.8000,122.2000,405.8000,22.6504,n
129.3263,248.7500,114.7452,730.5649,7.1771,n
116.8307,255.0896,122.9851,768.1940,17.3842,n
135.5948,251.4348,123.6304,748.3261,28.1407,n
133.5192,240.6452,112.8387,537.9677,27.5615,n
139.5630,247.2500,113.0000,853.5625,37.5015,n
126.0234,234.4314,114.6078,457.6275,27.1409,n
137.4369,246.8810,120.5476,599.4048,19.7496,n
115.9407,248.2549,116.9739,618.3007,19.6633,n
138.3261,237.5652,106.4348,620.9565,20.2418,n
118.2934,252.4063,115.8125,732.3229,12.1192,n
110.3071,241.7826,112.3913,581.4783,27.1401,n
127.7000,242.8500,112.6000,755.5000,28.6873,n
134.8560,236.7324,110.7042,603.9577,21.9017,n
132.8468,234.3684,109.5263,743.1579,29.1538,n
120.5393,236.9167,112.1786,769.0714,21.5682,n
139.0763,243.0833,115.7083,747.0000,20.8995,n
163.5875,252.6000,116.0000,642.6000,20.6727,n
131.5273,248.8125,122875.0000,796.6875,23.8916,n
127.8076,254.3975,118.3852,718.0861,7.9734,n
120.9382,251.0465,120.9070,859.4186,22.8965,n
133.2052,247.3153,117.4775,851.4054,20.0057,n
140.4881,242.6190,109.9762,619.6071,39.1477,n
112.6387,243.1705,113.2159,586.4659,28.2535,n
149.8404,243.0000,126.0000,858.0000,13.6961,n
135.6966,245.3646,115.5313,619.0833,17.6863,n
114.4246,249.7407,118.8889,803.3704,44.0466,n
139.5644,227.3478,103.3696,602.6087,33.8378,n
110.1823,233375.0000,107.2917,609.9167,45.1677,n
